,embedding,model
1126,"[-5.159381791407188, -32.99383177271084]",2
1127,"[-5.577102637122674, -33.701406071823016]",2
1128,"[-27.063548750964234, 1.549749008443598]",2
1129,"[-8.310511992822484, -34.58332896973206]",2
1130,"[-19.37004041754386, -36.739395672205845]",2
1131,"[-16.157539631572046, -37.29243520510101]",2
1132,"[-15.96787662579041, -37.69586285660873]",2
1133,"[7.576291999610326, -41.67534738924885]",2
1134,"[25.61463354874131, -28.948111977465672]",2
1135,"[25.786478321582585, -28.788699435526205]",2
1136,"[13.762435574734978, 37.92834757202717]",2
1137,"[9.980637349751575, 37.89695499690541]",2
1138,"[12.351699897838, 35.2933518785803]",2
1139,"[16.279104515019426, 19.88969103824399]",2
1140,"[37.08802966735965, 15.144867848111279]",2
1141,"[16.78887165400462, 17.612782821595562]",2
1142,"[36.44920800530976, 15.074824661716777]",2
1143,"[40.08253224524115, 14.274445139068684]",2
1144,"[42.79378335118372, 14.760969102202985]",2
1145,"[20.23541627686885, -11.94445009995017]",2
1146,"[-13.531335416922031, -12.861243940934838]",2
1147,"[-15.544226021624544, -13.167208418470457]",2
1148,"[-22.646475262530668, -13.77522316348894]",2
1149,"[-31.565192243007754, -7.675218750742753]",2
1150,"[-36.29173023103985, -3.3500142266098627]",2
1151,"[-33.193315138019116, -27.10825905056245]",2
1152,"[-0.2338175242409231, -38.23767197391834]",2
1153,"[-20.303845000473284, -28.980752591440147]",2
1154,"[-38.82983563613099, -23.34247129861402]",2
1155,"[-39.80541091504198, -23.136149967220668]",2
1156,"[-40.29314169194614, -23.025923295216522]",2
1157,"[-39.46186363330188, -23.023222858178293]",2
1158,"[-7.847742859036577, 36.72405878831854]",2
1159,"[-3.493738995870542, 31.103034407054096]",2
1160,"[-3.68618654142902, 31.519702422793344]",2
1161,"[-3.3506543625613565, 30.82518342173734]",2
1162,"[-7.450060564048958, 36.552874701754995]",2
1163,"[-11.96020538814279, -17.682670000288184]",2
1164,"[13.997158522796733, 25.901064358911736]",2
1165,"[30.908743298756946, 20.635003627851514]",2
1166,"[33.18889736174139, 19.594284629225946]",2
1167,"[40.390047665515674, 13.860692434956484]",2
1168,"[29.867279345179636, 31.465909165453915]",2
1169,"[41.017902677029305, 12.600052958222735]",2
1170,"[29.075215810106748, 31.494296730472758]",2
1171,"[40.32445736993194, 13.19250151443]",2
1172,"[-14.716331113225973, -6.636225134955035]",2
1173,"[-17.38794250512405, -12.720510742868221]",2
1174,"[-18.520440099278343, -9.658454352230288]",2
1175,"[-17.386298395010012, -12.618906157304666]",2
1176,"[-17.55583780311311, -12.668835870422635]",2
1177,"[16.17754129412796, -40.27224377656037]",2
1178,"[0.38865353670241864, -36.63397385430314]",2
1179,"[0.5065835626912396, -37.0188300643467]",2
1180,"[0.3601118424536081, -37.19374987943792]",2
1181,"[-21.483429995271933, -32.934361753519866]",2
1182,"[-27.663509780988605, -31.42103213834652]",2
1183,"[-21.998422389797614, 2.370503601938807]",2
1184,"[-21.196106794373758, 2.7262416114603467]",2
1185,"[6.224776467034415, 28.232028696257984]",2
1186,"[14.30069965354925, 34.637659947617955]",2
1187,"[16.333313372442205, 35.33573924990135]",2
1188,"[17.121153463964966, 39.563879566153574]",2
1189,"[20.260972097869086, 18.231047576122002]",2
1190,"[29.425085201539, 23.58710499560609]",2
1191,"[28.53917548832978, 23.065167119039778]",2
1192,"[29.242293653567273, 27.474219704567655]",2
1193,"[30.691150395830967, 24.103136849641814]",2
1194,"[38.330293840397, -2.0306814461864473]",2
1195,"[-23.08438069975695, -13.916788846705375]",2
1196,"[-34.164588817080684, -27.21966561620305]",2
1197,"[-40.84512994363893, -24.20321169918667]",2
1198,"[-38.89421393278586, -24.095157590656832]",2
1199,"[-41.27021782827879, -23.575518272513303]",2
1200,"[-40.36616916568153, -23.690818371463866]",2
1201,"[-40.99756139098982, -24.618895521784268]",2
1202,"[-21.363453807279388, 1.9684590800450645]",2
1203,"[6.387302037465768, 29.01865035232541]",2
1204,"[6.477377323180988, 26.127082649297108]",2
1205,"[31.244740209160668, -14.966577018329712]",2
1206,"[9.455000323702732, 24.835522964521044]",2
1207,"[45.054001703064856, 23.221864302128957]",2
1208,"[43.883647441744024, 23.045251306731796]",2
1209,"[43.36118040969476, 22.699551958108408]",2
1210,"[41.688660566978626, 24.2665493029171]",2
1211,"[37.36633896921478, 32.41989229548827]",2
1212,"[36.38327749715324, 30.426624367173456]",2
1213,"[36.69080096812091, 32.6867595176627]",2
1214,"[37.04515659898731, 32.60979398352758]",2
1215,"[-15.016524511273163, -10.910230473656776]",2
1216,"[-7.576357084320971, -27.37430803657834]",2
1217,"[-17.136394894364386, -13.815148793728586]",2
1218,"[-15.796533876704583, -12.762703298487738]",2
1219,"[-8.136806230847139, -27.022512530640437]",2
1220,"[-20.834373169146104, -4.1975731324816286]",2
1221,"[-27.67354028123547, 1.9683396367886914]",2
1222,"[-32.436677614436626, 28.187229563106957]",2
1223,"[-41.329826447808095, 7.088177016803068]",2
1224,"[-16.33353047837574, 25.095931368861585]",2
1225,"[-33.68265485951531, -2.3091046867206138]",2
1226,"[-28.531092660792947, 29.521286276973626]",2
1227,"[-28.446453033692393, 29.594595402291144]",2
1228,"[-28.422780274465083, 29.625707786147046]",2
1229,"[-41.63760077109992, -20.8531263428335]",2
1230,"[-2.4872666775285044, -43.85862188519929]",2
1231,"[-1.7038002115635162, -43.04909369547393]",2
1232,"[16.49885906929003, 40.91038569754154]",2
1233,"[16.967881890356168, 40.95740124134712]",2
1234,"[40.14254892853981, -3.1225639371399057]",2
1235,"[24.698866380013218, -41.74701176530261]",2
1236,"[-5.125077076278586, -32.65806175064508]",2
1237,"[-5.484687939399784, -33.56231858031355]",2
1238,"[-36.1356102091285, 10.971914904838936]",2
1239,"[-35.855079242049776, -24.737418245331753]",2
1240,"[-1.8252863096971055, -43.64403325665621]",2
1241,"[-31.203021209749423, -11.528500889912184]",2
1242,"[-0.7635820397220539, -43.56814965926426]",2
1243,"[18.417386901809262, 39.978067710184256]",2
1244,"[30.019346560401583, -33.4322259341406]",2
1245,"[30.59637800057565, -32.80672456243252]",2
1246,"[23.41817258432828, -24.2740108728156]",2
1247,"[4.595683935038268, -38.05949655138772]",2
1248,"[4.642286058489478, -38.0290696473972]",2
1249,"[5.763087963237552, -34.39324516257358]",2
1250,"[-2.832637870727087, -5.2299446353958485]",2
1251,"[-3.696222181973763, 17.031021061807948]",2
1252,"[-4.120947873701643, 17.63923989687432]",2
1253,"[-4.033086793213996, 17.787362655314038]",2
1254,"[-3.739508530340563, 17.77176881320304]",2
1255,"[-3.296564310618802, 17.648994917776427]",2
1256,"[-2.6618342992721784, 17.473602149486922]",2
1257,"[-1.9847508436554402, 17.36944535868659]",2
1258,"[-1.4834040372871014, 17.325932515679177]",2
1259,"[-1.1339118725188655, 17.32010540931919]",2
1260,"[-0.8720668788867364, 17.343339260499345]",2
1261,"[-0.6562704662326525, 17.377755458589636]",2
1262,"[-0.46094714808045156, 17.417304280650324]",2
1263,"[-0.28300791129033936, 17.46777874832807]",2
1264,"[-0.1321464346402417, 17.52200567340744]",2
1265,"[0.0032633054235267976, 17.593024521128488]",2
1266,"[34.985497002698466, 18.983826078792546]",2
1267,"[43.34774799839237, 16.234890523835762]",2
1268,"[43.93719732815066, 15.053776277590423]",2
1269,"[43.57464214015381, 16.09165020797022]",2
1270,"[44.026998810402944, 15.340644405287225]",2
1271,"[43.934436101464144, 15.357425091930544]",2
1272,"[43.77453865124836, 15.313666574266483]",2
1273,"[43.78226441790891, 15.652596476209924]",2
1274,"[-12.061632761945885, -11.821735355948254]",2
1275,"[-16.824763340446474, -12.346017943239145]",2
1276,"[-18.496217225295887, -9.800992923530861]",2
1277,"[-17.751649561502507, -12.438664179934177]",2
1278,"[-45.54841838718885, -2.5826685037140233]",2
1279,"[-37.06726461047696, -8.780691195168911]",2
1280,"[-22.164784708806785, -33.118245195058044]",2
1281,"[-17.88311657403515, -37.657982763135]",2
1282,"[-17.808720052252234, -37.696330615693384]",2
1283,"[31.11482150775351, -15.497662328716348]",2
1284,"[8.018442180186218, 26.687226255700384]",2
1285,"[9.258181851510294, 25.58171943831876]",2
1286,"[8.983102635966615, 28.37230848779482]",2
1287,"[9.482143991245207, 25.21227892761819]",2
1288,"[9.545916629698047, 28.383575694135715]",2
1289,"[32.02470552707668, 2.3083354087331105]",2
1290,"[22.504221890020446, 27.432794969672763]",2
1291,"[38.74297695503564, -1.5101414033865939]",2
1292,"[29.886721958787046, 26.605819110904392]",2
1293,"[40.84724139752985, -2.0720054549039437]",2
1294,"[30.33217264534764, 26.752155460805344]",2
1295,"[40.97585083070806, -2.0325044942970294]",2
1296,"[-13.571122779327997, -23.235725396391558]",2
1297,"[2.2089195744266914, -42.78521731298298]",2
1298,"[-40.495094423081014, -19.149195617174474]",2
1299,"[-20.876986822899003, -35.48728662270864]",2
1300,"[-17.50727432732864, -36.90442606467996]",2
1301,"[-16.82405112046854, -36.46947327719941]",2
1302,"[-20.194431163422543, -33.25265420991876]",2
1303,"[-27.623468012659817, -31.310346296824154]",2
1304,"[-21.466037084214815, 2.4202573943960344]",2
1305,"[5.971341507272633, 28.757383303731952]",2
1306,"[18.858308236141514, 23.537298458599686]",2
1307,"[3.0139106596768737, -13.30032158610959]",2
1308,"[32.031546998613074, 20.412272794363176]",2
1309,"[28.355161869893898, 30.040301448078466]",2
1310,"[39.79539788651641, 11.4967998051101]",2
1311,"[28.935437827464778, 31.432995116123013]",2
1312,"[38.19158841150486, 12.548550599988584]",2
1313,"[-15.046720199677134, -6.612246643866921]",2
1314,"[-8.427585536958942, -14.155912217983524]",2
1315,"[16.687138900660212, -38.65852099591577]",2
1316,"[16.529922995115594, -39.493030666459994]",2
1317,"[16.666887857532043, -39.50615445456784]",2
1318,"[18.795369272928003, -38.800815949521834]",2
1319,"[-8.694936112728668, -13.308847649511167]",2
1320,"[-18.645582033629793, -8.787439326977264]",2
1321,"[-16.572914053493186, -6.87426871845805]",2
1322,"[-8.21210298651836, -17.38380649175705]",2
1323,"[-6.526941362124272, -15.440164475750654]",2
1324,"[-8.530488550638651, -22.396125970848296]",2
1325,"[-42.08875506053873, -6.58021463809288]",2
1326,"[-1.6887213153728198, -34.681098128654966]",2
1327,"[-3.7178936423280557, -15.06566963152307]",2
1328,"[-3.3385471564226297, -14.76379004167333]",2
1329,"[-3.169722359875941, -14.613149452772436]",2
1330,"[-31.856114528396354, -17.294349464605407]",2
1331,"[-32.14173800970011, -17.7685651465435]",2
1332,"[-32.64317851040948, -18.78423367857576]",2
1333,"[-33.75359944354971, -19.950941760774437]",2
1334,"[-34.687158353710245, -20.63278764139145]",2
1335,"[-35.7566543375562, -21.01684488023606]",2
1336,"[-37.15735036164623, -21.624630769168338]",2
1337,"[-38.366248800451764, -22.09613328987516]",2
1338,"[-39.227978869667275, -22.093841554303655]",2
1339,"[-39.60279158960391, -21.970951690496758]",2
1340,"[-40.161810417257, -22.01476792466815]",2
1341,"[-40.74897976851667, -22.042779791960623]",2
1342,"[-41.240228588833965, -22.074556597688474]",2
1343,"[-41.96088241689463, -22.544165319180163]",2
1344,"[-43.0578989301805, -22.697473116306487]",2
1345,"[-4.6923572433417, 40.82561615978703]",2
1346,"[-4.987089862886457, 40.625504807678126]",2
1347,"[-6.242449066291537, 40.86231999354244]",2
1348,"[-7.225702780604842, 41.56983496771657]",2
1349,"[-6.788666549321602, 41.46404786161894]",2
1350,"[-7.00679259169593, 41.71003325917767]",2
1351,"[-6.756143313061952, 41.765047692454544]",2
1352,"[-7.162713661178376, 41.998857623307806]",2
1353,"[-6.5509032261650475, 41.97422935488755]",2
1354,"[-7.639002767271056, 41.69971441155]",2
1355,"[-6.483074462540141, 38.35606472874722]",2
1356,"[-12.503077209370172, 35.45982502442012]",2
1357,"[-5.7613097744144035, 36.736553144470776]",2
1358,"[-2.808608593428024, 30.5533114435612]",2
1359,"[23.67977408270443, -32.11579663135461]",2
1360,"[23.604080427165258, -32.64545538224481]",2
1361,"[12.261016641384657, -7.388240614354201]",2
1362,"[0.3859659930619509, 17.507528721943967]",2
1363,"[33.37454596920773, 19.0440960088233]",2
1364,"[39.53766580847857, 23.322593032485038]",2
1365,"[42.00021427664199, 14.411123016911388]",2
1366,"[40.51933711593617, 14.562893190928866]",2
1367,"[37.85779646913623, 14.895463890641544]",2
1368,"[35.930212041304216, 15.183002094024456]",2
1369,"[26.231039654862702, 29.625756283793795]",2
1370,"[39.66510895911548, 13.8803585932923]",2
1371,"[19.655674278882096, -11.896972285946172]",2
1372,"[22.968871069721743, -34.08218580117056]",2
1373,"[4.553952566267609, -40.32646839533002]",2
1374,"[-32.73686259627249, -26.772869804665575]",2
1375,"[-37.47135188307423, -16.78622815027778]",2
1376,"[-37.214399206395, -17.280453924606306]",2
1377,"[-37.039707980284625, -17.810443024577435]",2
1378,"[-40.61227725522765, -23.090222287548926]",2
1379,"[-22.074223862679233, 1.6239617074880124]",2
1380,"[-21.983871180896152, 1.7124651751059112]",2
1381,"[6.396085950905901, 26.79431507842638]",2
1382,"[9.067878743304032, 27.884282196615114]",2
1383,"[33.63802193516565, -14.272318499700788]",2
1384,"[45.056656286869796, 22.918597577670642]",2
1385,"[42.17662828704763, 23.62319817373634]",2
1386,"[42.06112908669053, 23.668532371361785]",2
1387,"[40.166082631347464, 22.86268312715751]",2
1388,"[36.308469787673076, 29.917139757701484]",2
1389,"[28.13574565877476, 29.954828803985027]",2
1390,"[17.326746244835746, 16.60106556085239]",2
1391,"[-23.535465737466726, -5.888045279210713]",2
1392,"[-12.9460856465643, -23.93986636447521]",2
1393,"[-23.50329408105312, -6.160637308352244]",2
1394,"[-13.093574367981574, -23.851456269767105]",2
1395,"[-14.030358138261764, -23.153978566898164]",2
1396,"[-29.271989689440296, -9.6770491115038]",2
1397,"[-0.2732465935704557, -44.261746288196335]",2
1398,"[-29.14246000318412, -10.825201601431582]",2
1399,"[-0.3836634208743444, -44.219457233035634]",2
1400,"[-33.04946467731734, -0.29322154876788054]",2
1401,"[-40.79821193685767, -20.27314348965301]",2
1402,"[-21.821521962810923, 1.115054997870658]",2
1403,"[-17.952375938196717, -38.15986795556536]",2
1404,"[5.345389906174047, 26.02830224913588]",2
1405,"[6.517659249630477, 28.69046491395229]",2
1406,"[31.320668261829116, -14.129850170775603]",2
1407,"[31.31895969395699, -15.040440118511688]",2
1408,"[31.277695875091496, -15.233017602218423]",2
1409,"[10.388945784044502, 27.841594998879387]",2
1410,"[9.982119711530567, 26.46800875939697]",2
1411,"[45.02436915828293, 23.16034259263022]",2
1412,"[45.26512727167159, 23.205697277661375]",2
1413,"[45.0539590968681, 23.169288150325766]",2
1414,"[9.74148316647385, 27.646925556993864]",2
1415,"[36.08378813912402, 32.6497954587073]",2
1416,"[35.337002190128786, 15.14336039034578]",2
1417,"[28.04884278572612, 29.807084914249213]",2
1418,"[17.865554616690776, 16.903392451455982]",2
1419,"[28.14382918492891, 26.878559568598106]",2
1420,"[-25.297647079301573, 4.507571646459531]",2
1421,"[-0.1966739994458164, -43.16502592523927]",2
1422,"[-29.407994303567545, -10.206216772935603]",2
1423,"[-0.15675726403002463, -44.16684941907283]",2
1424,"[-29.18192038631838, -10.47677139073336]",2
1425,"[0.9818667144823372, -43.68637538008078]",2
1426,"[-34.10917556439825, 2.3848617926135094]",2
1427,"[0.5186356743515669, -34.680946371889924]",2
1428,"[25.844884596389857, -21.323636361338963]",2
1429,"[5.01401457808195, -36.768856800319305]",2
1430,"[5.073670062267715, -36.885470309710485]",2
1431,"[-16.990274120336323, -29.062652967376184]",2
1432,"[-5.285299573686263, 17.5364802847282]",2
1433,"[37.18771062451692, 13.94559004981647]",2
1434,"[37.45475013899358, 13.502227463301562]",2
1435,"[39.50076341466331, 22.398332668348356]",2
1436,"[40.49857964525582, 13.935286405362017]",2
1437,"[26.355424047027345, 29.672027045572655]",2
1438,"[39.935409060586146, 11.387948334064257]",2
1439,"[-14.424347842080003, -6.556861184292679]",2
1440,"[-10.395422749590795, -12.175206572184127]",2
1441,"[20.476177008571305, -38.86604962544425]",2
1442,"[20.86940852502183, -39.16090820852]",2
1443,"[20.64197425317409, -39.331524199095966]",2
1444,"[-12.138307446701628, -13.169503276899423]",2
1445,"[-11.5792742963408, -12.101986488484227]",2
1446,"[-12.182165189660987, -10.321703239027528]",2
1447,"[-10.992413536111055, -11.285633043315395]",2
1448,"[-10.15619206609636, -11.943421049912175]",2
1449,"[-16.50426690912195, -7.553483058132429]",2
1450,"[-7.23924288277856, -14.549394701911737]",2
1451,"[-18.001547512460945, -8.372843706841062]",2
1452,"[-4.9042409253959836, -15.803251240564794]",2
1453,"[16.0063321252898, -37.38935367072142]",2
1454,"[-8.395618419288068, -17.179092800015347]",2
1455,"[37.28151351192496, 11.102820584062894]",2
1456,"[37.19405393671993, 11.053526745357313]",2
1457,"[36.948709671683275, 10.51692265494042]",2
1458,"[-12.973227278329036, -16.329383863600103]",2
1459,"[-27.187503095353176, 19.9757690648066]",2
1460,"[-11.209170751039638, -34.602361506553365]",2
1461,"[0.6742128957360239, -30.960348985417497]",2
1462,"[-22.426776137754473, -34.68013594252898]",2
1463,"[-32.963373879635604, -18.087588083922434]",2
1464,"[-34.57099440908052, -22.48716222576625]",2
1465,"[-35.458870131503, -22.63688083027611]",2
1466,"[-34.8973940592903, -22.3349202570798]",2
1467,"[-35.59825234479814, -22.331640266270487]",2
1468,"[-36.01618603482689, -22.117699710888672]",2
1469,"[-37.15576758929333, -22.046777991050455]",2
1470,"[-38.624254966837164, -22.139409683562604]",2
1471,"[-39.58296041479085, -22.32179445909687]",2
1472,"[-40.330294868671515, -22.30609846269516]",2
1473,"[-9.194736970825916, 40.311789905203206]",2
1474,"[-8.21249836743156, 39.66353758592734]",2
1475,"[-7.600352791347886, 38.96631387605411]",2
1476,"[-10.928045362642266, 36.71531952790851]",2
1477,"[-5.64433064938417, 39.34217326752312]",2
1478,"[-5.320970679393068, 37.544806476725626]",2
1479,"[-7.376705973318156, 38.196327164578115]",2
1480,"[-10.978668589488285, 37.088170481050675]",2
1481,"[-4.050098143311017, 38.79232454398821]",2
1482,"[-5.337992286059567, 38.85314770706498]",2
1483,"[-10.016297660320538, 37.52624388939675]",2
1484,"[-7.97373322559994, 38.3965365605332]",2
1485,"[-12.268040208224711, 36.160782711954845]",2
1486,"[-3.8759921636785104, 38.46894335016229]",2
1487,"[-11.859807057132729, 36.87394204151596]",2
1488,"[-3.7278701289367286, 37.95155215635276]",2
1489,"[-13.478109044868507, 35.36061882957094]",2
1490,"[-6.312536028474794, 38.542013171779566]",2
1491,"[-12.648277889449709, 37.12226880354648]",2
1492,"[-11.346092699135244, 37.71477817552297]",2
1493,"[-13.238579216002407, 37.85544056388202]",2
1494,"[-18.14297797613098, 4.694090380956014]",2
1495,"[9.850394820346647, -28.455669081828294]",2
1496,"[25.55199543495381, -32.303981608013]",2
1497,"[23.724998995352234, -33.47330297101198]",2
1498,"[23.52970819915596, -33.54328769628338]",2
1499,"[12.238461738411912, -7.350026244243213]",2
1500,"[9.254067650318438, -3.875516100457702]",3
1501,"[33.97287347742193, -5.986701956585825]",3
1502,"[10.411549956198492, -27.486510679491374]",3
1503,"[-27.411340277832824, -20.67559237694101]",3
1504,"[34.2902715913958, -5.592035068815693]",3
1505,"[-26.26383828501276, -20.810648973671366]",3
1506,"[33.968880098315765, -3.6847652701652933]",3
1507,"[3.54139657587283, -32.37498997220877]",3
1508,"[33.71504264643848, -2.4256425761447424]",3
1509,"[4.224737661192366, -34.1090654060717]",3
1510,"[33.394659266448954, -1.476435206772344]",3
1511,"[4.139622943723525, -33.13260105659369]",3
1512,"[24.863019559353532, 3.682817875037799]",3
1513,"[34.383582622442546, -5.911145691595533]",3
1514,"[10.654128228522564, -27.417568438988397]",3
1515,"[33.34249641761192, -0.6030564998138613]",3
1516,"[27.230046829188286, 10.44665747396684]",3
1517,"[27.871218849583276, 11.821443128358634]",3
1518,"[27.048832059931897, 10.882215197080718]",3
1519,"[27.76380821627586, 12.137829907347388]",3
1520,"[26.475192794437064, 10.131993464802713]",3
1521,"[7.602482196934484, -0.5822002225401708]",3
1522,"[3.6849519334116136, -1.384682970354364]",3
1523,"[1.9884388536672049, -4.929300880523169]",3
1524,"[1.8230073566344855, -4.944954561478445]",3
1525,"[1.8292474801450636, -4.927298515078449]",3
1526,"[1.9214613434034802, -4.891899111649418]",3
1527,"[2.468532343575033, -4.919973525130035]",3
1528,"[3.2218503052781164, -4.999346738242956]",3
1529,"[3.753617025122663, -5.061630219086009]",3
1530,"[4.191161358514282, -5.077972928515796]",3
1531,"[4.593235737254729, -5.06477230389206]",3
1532,"[4.9573971209255685, -5.0016233954058125]",3
1533,"[5.303907998961332, -4.950285238750024]",3
1534,"[5.565592501121748, -4.805984417338228]",3
1535,"[5.929432622743189, -4.740362456913573]",3
1536,"[6.156696459861725, -4.579945619491759]",3
1537,"[5.66598866715166, -4.167933155984764]",3
1538,"[5.661352736497283, -4.019644908812028]",3
1539,"[6.426536818180955, -4.122555631927059]",3
1540,"[6.540953799004077, -3.9559158117618356]",3
1541,"[6.2933077401750195, -3.7426435422468067]",3
1542,"[5.7276468643151714, -3.5463781519953685]",3
1543,"[6.63350353062052, -3.467771215739178]",3
1544,"[5.706976724154304, -3.305108752498296]",3
1545,"[6.403546650466032, -3.1699075788007467]",3
1546,"[6.596661444412594, -2.9870953868143904]",3
1547,"[5.635278577780585, -2.914201826236041]",3
1548,"[6.009173415800984, -2.7421334758306086]",3
1549,"[6.5030861221294955, -2.491517505878851]",3
1550,"[6.366457157661837, -2.3317039159904445]",3
1551,"[5.648251236550655, -2.3154656341506326]",3
1552,"[5.56566258991015, -2.152802749686977]",3
1553,"[6.196290330224283, -1.8325270866094372]",3
1554,"[6.154547676401452, -1.649743918474354]",3
1555,"[5.432392554008928, -1.6441939522420497]",3
1556,"[5.835214240054956, -1.322082035322881]",3
1557,"[6.009102752877716, -1.050079822922457]",3
1558,"[5.342649422976882, -1.066917718469417]",3
1559,"[5.342959275401935, -0.8308767787544076]",3
1560,"[5.794169569594937, -0.49147381886432057]",3
1561,"[5.1593852277826535, -0.4279003007692639]",3
1562,"[5.611650838384638, -0.0815433505859032]",3
1563,"[5.615587174182632, 0.16954375969517455]",3
1564,"[5.058809833433221, 0.20386965136064433]",3
1565,"[4.92381477196354, 0.40652864516999276]",3
1566,"[5.451952142084689, 0.8143158547235941]",3
1567,"[5.076867882358976, 0.9152119435098107]",3
1568,"[4.614341549111708, 0.9625343782971875]",3
1569,"[5.104104434785044, 1.4072968462731865]",3
1570,"[5.050549327712813, 1.6522108875565666]",3
1571,"[4.452553510293274, 1.584926897825495]",3
1572,"[4.316736018607643, 1.7620987449591587]",3
1573,"[4.717862750043556, 2.2161423358123966]",3
1574,"[4.6430320320312655, 2.4542983208665134]",3
1575,"[4.002404101168246, 2.305476123156206]",3
1576,"[3.929420706897194, 2.5178976443964936]",3
1577,"[4.269277549273279, 2.9677303216289266]",3
1578,"[3.6415267654916907, 2.841957193779479]",3
1579,"[3.9666574437510955, 3.290581613204794]",3
1580,"[3.880440030863355, 3.496037865474885]",3
1581,"[3.300141970416767, 3.3401283367625756]",3
1582,"[3.147369441616732, 3.500170107766864]",3
1583,"[3.5177155913539964, 3.9680634384767597]",3
1584,"[3.419894223544218, 4.157643159176314]",3
1585,"[2.8580212634922226, 4.015454272840505]",3
1586,"[2.807051182932278, 4.222538731312516]",3
1587,"[3.1543387068933177, 4.672829451291541]",3
1588,"[2.544002621734616, 4.537998468400015]",3
1589,"[2.367659502372898, 4.646956026789604]",3
1590,"[2.8541853152993, 5.121488289445399]",3
1591,"[2.8058837106791357, 5.2939802411813]",3
1592,"[2.140937852443723, 5.122961008492894]",3
1593,"[1.998914701896648, 5.257559643004092]",3
1594,"[2.263774056065013, 5.585987018243247]",3
1595,"[2.606992903228852, 5.931946783816489]",3
1596,"[2.321748135991148, 5.991780767598525]",3
1597,"[2.4074627240311584, 6.272320687522518]",3
1598,"[1.6954448748437483, 5.858823056705459]",3
1599,"[2.0857894776339294, 6.483798993153295]",3
1600,"[1.8307325352985577, 6.498309547421483]",3
1601,"[1.535333205717896, 6.4038995463802095]",3
1602,"[1.235222185458702, 6.272756718327947]",3
1603,"[0.9400186265758229, 6.199389433372259]",3
1604,"[-25.116685579430943, -20.12268358666622]",3
1605,"[-3.890342901571605, -10.075997231565065]",3
1606,"[-18.566066840803238, -9.601720789334907]",3
1607,"[-10.4375836502652, -11.477323225306145]",3
1608,"[-18.275454208183923, -9.639121553112698]",3
1609,"[19.96653408450718, -10.924361530944829]",3
1610,"[-8.791243264392794, -12.10270386405236]",3
1611,"[-8.917428864293585, -12.175304326646351]",3
1612,"[-10.209409043131364, -11.931537687228264]",3
1613,"[-11.751988268020616, -10.990121834550623]",3
1614,"[-12.45080365180577, -10.479774676621503]",3
1615,"[-11.636745330240513, -12.59111078369752]",3
1616,"[-12.643768646635737, -10.347149811577802]",3
1617,"[20.10249086888433, -38.595158099346015]",3
1618,"[18.841857097017606, -38.72516394606546]",3
1619,"[17.887416841205358, -38.91491769527704]",3
1620,"[17.953618651879605, -38.741508541777286]",3
1621,"[18.065131785674247, -38.67046483143864]",3
1622,"[-7.405530249833294, -11.463445921755577]",3
1623,"[-20.44137441884891, -14.161555125544652]",3
1624,"[-21.99020131536321, -14.429881172124508]",3
1625,"[-22.225112532030117, -14.654519623275167]",3
1626,"[-29.199306607792476, -24.775082092035074]",3
1627,"[17.38207815356922, 29.74260880570857]",3
1628,"[38.25269347368586, 21.786900055710316]",3
1629,"[8.012056967542868, 18.030842556544922]",3
1630,"[16.470171800016146, 34.96219498269658]",3
1631,"[16.64724378095996, 37.92498804549857]",3
1632,"[15.850187803857397, 39.25129799034731]",3
1633,"[15.633377595625971, 40.12897375778785]",3
1634,"[5.29952128704558, 36.71073135584264]",3
1635,"[13.718264657747874, 37.9191385589123]",3
1636,"[11.208847280286014, 38.710471227556646]",3
1637,"[11.20841176950973, 38.66515081473143]",3
1638,"[9.852926934888075, 37.96268589218118]",3
1639,"[-18.930086488893142, 26.089226921260867]",3
1640,"[-27.818475612452154, 23.33795668759584]",3
1641,"[-31.84671310759918, 27.594260496456045]",3
1642,"[-31.945706305994594, 24.820169997840978]",3
1643,"[-27.221606098989696, 23.361644989939848]",3
1644,"[-31.469589691928228, 27.146693048772402]",3
1645,"[-31.633744923839853, 25.82701377137446]",3
1646,"[-30.2967405062251, 24.52603118100877]",3
1647,"[-30.549214918262795, 26.72734424476816]",3
1648,"[-29.85579962081623, 24.8896646692068]",3
1649,"[-28.77242922374815, 25.799911007251595]",3
1650,"[-30.314422146994854, 27.028592632995665]",3
1651,"[-29.0518787037348, 24.882935343998163]",3
1652,"[-21.82380747177848, 23.5905091048479]",3
1653,"[-14.662335646069865, 22.20585038300536]",3
1654,"[16.194102201566675, -7.716052372337813]",3
1655,"[17.10847063734864, -24.331667369517675]",3
1656,"[17.973714320890323, -24.77411679465723]",3
1657,"[17.885264789966406, -24.824680776455818]",3
1658,"[17.21463946973134, -24.699299740678878]",3
1659,"[16.816014069090894, -24.752588945225863]",3
1660,"[15.464292482713292, -24.256021209591875]",3
1661,"[15.154364462854591, -24.27944293746778]",3
1662,"[13.628365875849088, -23.07136368328567]",3
1663,"[12.87756252011418, -22.756518612183505]",3
1664,"[12.677118528594477, -22.889907170320612]",3
1665,"[12.655344592488008, -22.798485213562458]",3
1666,"[11.757862173479895, -13.679867152129315]",3
1667,"[10.950296518663206, -10.73484832486907]",3
1668,"[-6.985900511417854, 17.08811031988245]",3
1669,"[-7.209588815612035, 17.00865911775645]",3
1670,"[-6.909711162513763, 17.059370719703352]",3
