,embedding,model
570,"[0.4602092014408911, 8.399868720750932]",1
571,"[18.399593215996255, -26.1703894006316]",1
572,"[28.900627969358094, -12.941306025289249]",1
573,"[28.484961063684683, -6.698652315367782]",1
574,"[-37.521032475911305, 22.762986279179287]",1
575,"[6.167709994600555, 24.08254764009785]",1
576,"[23.257776184687312, -4.7627984570297555]",1
577,"[-37.11331129270205, 23.17718182288637]",1
578,"[-34.54075930167606, 8.225886027904451]",1
579,"[4.245913854608342, 26.055362417385744]",1
580,"[6.511195132964179, 34.82318650498149]",1
581,"[17.122254027162366, -33.092398427262964]",1
582,"[-14.579067416457441, -0.16830909612524456]",1
583,"[-5.309097802202462, -18.48706712873419]",1
584,"[-7.665758920946123, 6.622906960854247]",1
585,"[35.086048458247596, 18.58996584487547]",1
586,"[0.8357914547017695, 25.272145014385327]",1
587,"[-4.227881178858475, -33.53863104476286]",1
588,"[15.275357237789352, 23.46542890761906]",1
589,"[-3.329645057466793, -32.09433871782239]",1
590,"[-5.535864094511019, 11.581004040153383]",1
591,"[-1.8754884009056436, 6.9989701213224595]",1
592,"[-29.186029035783037, 25.887607279859186]",1
593,"[-7.461338439221975, 6.30484678330716]",1
594,"[18.157940630615233, -10.392336447587605]",1
595,"[-2.040443851546445, -38.719125098649876]",1
596,"[-5.451739409496815, -13.964456363250052]",1
597,"[3.916009183665827, 15.512639219001041]",1
598,"[-6.985678982011946, 30.335312700795416]",1
599,"[-10.420833658249107, 4.493779910265746]",1
600,"[34.80630407163023, 19.371553899941667]",1
601,"[5.267942619929234, 19.44144146870634]",1
602,"[23.93874590201608, 16.591567877644085]",1
603,"[-21.775523998645763, -7.323165490339636]",1
604,"[-6.34220814950936, 18.549734059721327]",1
605,"[0.6794943752278628, -29.11784618690785]",1
606,"[19.92436922391414, -23.6172520500326]",1
607,"[4.541878761123627, -23.660621870138893]",1
608,"[3.5982497929920205, 26.024502501137786]",1
609,"[-20.43264919547902, 13.752297824346833]",1
610,"[-32.867933210780116, 12.858749605496786]",1
611,"[-25.81053567545542, -14.189731317080724]",1
612,"[-6.77267033400753, -8.872821640463497]",1
613,"[-6.369787641841577, 6.382188874866376]",1
614,"[-10.804548649965621, -21.872029396170323]",1
615,"[-8.829062822243946, 4.789694316421738]",1
616,"[27.323482886716953, -4.656761169147541]",1
617,"[-10.986634645448806, 4.876664001233841]",1
618,"[26.549483033239213, -5.335637143405065]",1
619,"[-25.086323400623424, -13.317706512117622]",1
620,"[-15.073982500970091, -13.858056185760137]",1
621,"[-4.796885012277188, -23.31832949195466]",1
622,"[-14.200541554799882, -1.9213891839172494]",1
623,"[-5.357254833955901, 5.66592210420597]",1
624,"[-14.44000280498711, 40.625067820602226]",1
625,"[-24.69042840447652, -12.883952336082801]",1
626,"[-14.503060605173637, -0.7351453701627436]",1
627,"[-7.705660408843022, 6.123560071112297]",1
628,"[27.100535508092467, -4.933420952536261]",1
629,"[-25.378603021450466, -13.603039823044973]",1
630,"[-16.062038982953656, -10.557584377810544]",1
631,"[-7.786363634666128, 4.951472994683653]",1
632,"[-17.457363417782485, -10.900146800813413]",1
633,"[-5.635965617095902, 4.66898162998167]",1
634,"[-14.776584046871358, 27.797306802301886]",1
635,"[-8.505109358747882, 4.891322448239025]",1
636,"[22.702480737693705, 1.1544811453814225]",1
637,"[-34.67301777867545, 10.937954574314832]",1
638,"[-23.0163119977816, 0.49464303775800933]",1
639,"[-5.304292279111552, 19.32527244116171]",1
640,"[-19.439991376995348, -20.759278283924022]",1
641,"[-33.02433640041314, 13.47613363774911]",1
642,"[23.938492724700215, 24.079803540807788]",1
643,"[-4.5121844698170595, -20.325163802997906]",1
644,"[9.242663172132701, 25.57337565830012]",1
645,"[-26.552316803522984, -16.859437117244234]",1
646,"[-14.9463461161248, -14.51849153014105]",1
647,"[-6.768024407632603, 16.175004232986307]",1
648,"[38.96378370722197, -1.1477654936206971]",1
649,"[25.621802030496127, 23.151041054674796]",1
650,"[3.176872251414742, 17.283710472997846]",1
651,"[13.47897395819283, 18.919700988628225]",1
652,"[3.841767669390253, 16.295236745487383]",1
653,"[-3.968162712802097, 26.513295232868035]",1
654,"[2.909017243464303, 17.79711374192397]",1
655,"[7.407268891352728, 25.01698951158694]",1
656,"[18.123167911261003, -31.29841025411974]",1
657,"[2.4635337192016173, 11.4852712073072]",1
658,"[44.39009868047996, 1.3648332283121678]",1
659,"[25.749753482969588, -3.7584365002162543]",1
660,"[-2.1131465999898227, 20.388554152476058]",1
661,"[19.535527330314473, -35.14732896504071]",1
662,"[23.42341878278813, 2.303614516176108]",1
663,"[-37.709449941518336, 22.667764658848366]",1
664,"[-14.263139232674561, -1.552112606342161]",1
665,"[-11.17656871559406, 8.29138859868913]",1
666,"[31.780975507513272, -15.938740369560213]",1
667,"[-32.80508455852811, 8.302233131465725]",1
668,"[-1.8050479367131356, 7.711678186864086]",1
669,"[-15.90905647943053, -10.647909017302561]",1
670,"[5.3991882074275255, 19.279634625360956]",1
671,"[-20.090405224538994, 29.535324541364158]",1
672,"[-6.19674920497137, 6.780378530862743]",1
673,"[29.86883662204981, -3.905982442921275]",1
674,"[-7.392760752552026, 38.753466888967964]",1
675,"[-27.062037279327825, -27.181827594997397]",1
676,"[-30.865875026031492, 3.840798376675092]",1
677,"[-29.770120476090842, 3.420313131536853]",1
678,"[-10.885092091843788, 4.558463499270958]",1
679,"[8.866686295652144, -6.940611549620318]",1
680,"[-10.778570951792906, 4.5259920236124636]",1
681,"[7.110442217002179, -7.446585500564772]",1
682,"[8.796249631623356, 24.732087557008292]",1
683,"[-3.9277492530883746, -28.318327775077563]",1
684,"[-2.064991873110414, 20.47801765899546]",1
685,"[-19.049998018521265, -18.268975790811908]",1
686,"[-1.4666452571652766, 18.018108543523283]",1
687,"[19.135192597927155, -8.953054027657057]",1
688,"[-3.0614157581601757, 18.072258614391455]",1
689,"[16.37411750050438, -4.179844139601481]",1
690,"[-3.442510921809602, 18.173504478921718]",1
691,"[-20.254118528861024, -16.8956726201894]",1
692,"[5.065820217054862, 19.194473170937847]",1
693,"[-15.014530067967156, -14.154680255716388]",1
694,"[-32.41467822003157, 24.97541127623895]",1
695,"[-5.3603630015928765, 11.160324391902995]",1
696,"[-34.25352497461649, 7.799957325408282]",1
697,"[-32.78749465460544, 29.838446210652307]",1
698,"[4.654606819959085, 23.986785664195036]",1
699,"[-27.378325316095065, -16.066519214465824]",1
700,"[8.63211823540736, 24.399210348187715]",1
701,"[-22.94756750086705, 25.93754478349375]",1
702,"[-2.2244573254639186, 9.807031595756404]",1
703,"[-6.981116622270278, 15.656103695983939]",1
704,"[11.697570317911584, 20.422980704991897]",1
705,"[-11.003360998632942, 4.450804764997757]",1
706,"[16.445258261964547, -21.87999509891066]",1
707,"[-17.651407704932108, 11.569216949556365]",1
708,"[-23.03471712021298, 1.8176321976913679]",1
709,"[-37.19036922591489, 22.04224379412109]",1
710,"[-17.46364934910954, 30.39135446608271]",1
711,"[3.9804659200391073, 17.478945973382306]",1
712,"[-2.212587509067783, -22.394990848279637]",1
713,"[2.8917381779042315, -8.520920274266157]",1
714,"[6.766991283661355, 30.899814891540338]",1
715,"[14.156206124332154, -0.24033631824500862]",1
716,"[7.63020568034404, 32.52353987196255]",1
717,"[4.8754521657852985, 22.066940772514968]",1
718,"[-2.110161230210885, 9.393079240389516]",1
719,"[7.593519807248553, 32.893252735116235]",1
720,"[33.58535979165355, 4.601762114814302]",1
721,"[38.50310383504912, 21.616812324067034]",1
722,"[3.8651199088659505, 19.21943459892391]",1
723,"[38.20342757297232, 21.65354431206518]",1
724,"[4.078658506076144, 19.733167823097315]",1
725,"[31.226625019008548, -9.476445576715697]",1
726,"[3.309830691468613, 23.857413031173607]",1
727,"[0.15139004462867314, 8.598214935429722]",1
728,"[7.6373240518344705, 31.401364881153732]",1
729,"[5.236652085774912, 14.37011531865275]",1
730,"[20.54519687190727, -1.6404357684684987]",1
731,"[-29.106662730371237, 33.62148145374794]",1
732,"[22.77440826277271, -18.966247637492078]",1
733,"[2.6954151777350583, 18.182046608876036]",1
734,"[-19.782910231920077, 9.692838238558565]",1
735,"[-0.08367595124383463, 7.963511130232569]",1
736,"[4.626942084826204, 24.848789492095303]",1
737,"[-35.840795440978866, 23.65446929305106]",1
738,"[44.08803744196204, 3.4316202222225747]",1
739,"[16.132173347293598, -37.17696816063785]",1
740,"[41.34692729717838, 6.475487797111252]",1
741,"[-3.847134151089758, -21.90065212052366]",1
742,"[3.981506216421596, 17.006827381869083]",1
743,"[-0.7040720397584829, -23.420136947519204]",1
744,"[35.27741222910122, -12.572135845618677]",1
745,"[3.753527477367174, -20.00810355298681]",1
746,"[35.20546115094092, 1.842634579269124]",1
747,"[31.61944997432285, -13.268270649371747]",1
748,"[-15.768021355189502, 28.799567683160088]",1
749,"[3.438097812327458, 17.862088857742055]",1
750,"[16.89917466172922, -14.336496574281151]",1
751,"[-5.433159121725073, 5.9684210688873724]",1
752,"[-24.348632642392776, 9.902078819334058]",1
753,"[-25.23589803519845, -16.07097068071377]",1
754,"[-20.756775951364727, -0.8184427254127333]",1
755,"[7.219248192645891, -7.134785201810215]",1
756,"[-5.845005350537998, -12.736684291568237]",1
757,"[-14.398639075432591, -3.8120469233771184]",1
758,"[-16.58434376271338, -29.606971304939457]",1
759,"[-12.73454733346759, -3.5358949806270505]",1
760,"[-11.182414623177625, -4.317321314626255]",1
761,"[1.5078589154262536, -21.74725544064411]",1
762,"[2.834723386534896, -24.511135306109672]",1
763,"[17.99434246905038, -9.641931529004028]",1
764,"[7.956690615772122, -28.76377293922206]",1
765,"[6.3500368589299585, -31.10586921325613]",1
766,"[7.968867127263819, -28.71795753784117]",1
767,"[-15.329630690131674, -25.908856781703243]",1
768,"[9.40280038935283, -24.30667888513839]",1
769,"[-15.586774838059242, 5.063773071682614]",1
770,"[19.259310882622966, -22.15649252380491]",1
771,"[-12.728614345658166, 19.521267014172818]",1
772,"[23.505905144303625, -2.844154773623472]",1
773,"[10.592608751263883, -22.795918268191077]",1
774,"[-35.87418916547059, -10.637872387020412]",1
775,"[26.189077157171734, -4.491581346660658]",1
776,"[-4.801237029370391, -20.2199203039749]",1
777,"[21.821324669333325, -1.8906903647417603]",1
778,"[-7.439191132611851, 18.742997936380867]",1
779,"[-32.63775228777721, -28.426123432967874]",1
780,"[-2.0527354747735345, 8.246139802828932]",1
781,"[-15.789461261749585, -13.460021295632677]",1
782,"[-5.466481696414551, -18.026792139127323]",1
783,"[27.107107700952692, -6.355017072496298]",1
784,"[-8.491916913433212, 4.5866386013305664]",1
785,"[-12.743041768857188, -9.089856126896796]",1
786,"[-21.47307558009136, -7.134035767085771]",1
787,"[-1.005318840511995, 6.314057609044962]",1
788,"[-14.839705281649316, 31.618785165061393]",1
789,"[-31.11086231842153, -30.593053206697547]",1
790,"[8.609121576887874, -3.3725118805804484]",1
791,"[-17.521066259797145, 38.65577814126128]",1
792,"[7.844467906161211, 1.8424008578436628]",1
793,"[1.738228016961724, -8.2727894543899]",1
794,"[-14.131767693645154, 26.94840882398361]",1
795,"[1.9313278066972352, -8.619262470258661]",1
796,"[-34.49510566836234, 7.527960306830012]",1
797,"[-27.966768318711797, 7.074899843441912]",1
798,"[-13.654369340205136, -2.901183368244393]",1
799,"[-18.959516714730643, 10.66041973641534]",1
800,"[-13.75426486729175, -6.946838406931495]",1
801,"[-23.339773028811607, -4.003683744604137]",1
802,"[-26.979238542678896, -17.785141165955004]",1
803,"[-9.410549446471629, -6.8998248842524275]",1
804,"[-33.079781856748994, 7.066160210596494]",1
805,"[-29.845928703468285, 7.468279784596885]",1
806,"[-27.28799228334721, 8.884849698411372]",1
807,"[-27.06031060950141, 8.176603304239835]",1
808,"[-27.2520058017485, 7.407850893018181]",1
809,"[-27.075287654263594, 8.021427250931994]",1
810,"[-34.08484773906639, -10.100982004554755]",1
811,"[-26.77183519128524, 8.561461976446934]",1
812,"[-26.417460144389853, 8.873833049996971]",1
813,"[-26.078611919137956, 8.861452666480242]",1
814,"[-26.013684934120263, 11.221411095193782]",1
815,"[-27.144003543870724, 12.233830187762715]",1
816,"[-18.297558721176745, 25.47739425134973]",1
817,"[-30.67442537439212, 24.831018044314497]",1
818,"[-34.223930566310656, 12.224607589420934]",1
819,"[2.1885974950324796, 26.107382340607465]",1
820,"[6.918468548184692, 32.38101343804539]",1
821,"[7.723277860314525, 32.935274756457055]",1
822,"[37.694736103514586, 25.350034867361334]",1
823,"[36.992840808744454, 25.842588616946703]",1
824,"[37.30166431093816, 25.381093984097642]",1
825,"[37.166500455554605, 25.06397708086084]",1
826,"[35.51913225299101, 25.713889684694326]",1
827,"[26.54722328276999, -4.139926858851613]",1
828,"[7.589918936598383, -5.270717982254476]",1
829,"[8.004890041559074, 32.95627977975115]",1
830,"[-33.85948693989707, 22.54363301957316]",1
831,"[17.06190496084209, -23.702913862559626]",1
832,"[24.53504023446337, -16.080411075499477]",1
833,"[-4.922935389441619, 6.282314044925036]",1
834,"[20.448900229610498, -9.74725038976372]",1
835,"[23.085343185116688, -11.100875957317447]",1
836,"[4.969537583851464, 23.3863521244554]",1
837,"[2.130675880421377, 24.68243034846625]",1
838,"[15.334847696417068, 14.924954484710103]",1
839,"[-35.0751297007189, 24.97178176735005]",1
840,"[-15.755680212344082, 10.181405523545097]",1
841,"[-34.73654700040206, 2.061522513461763]",1
842,"[5.280124575327171, 14.458628289062334]",1
843,"[13.298727614659601, -27.948661350576927]",1
844,"[-25.096584981633853, -26.420014476264072]",1
845,"[-24.957958135929967, -13.304314384405481]",1
846,"[20.435571236294717, 3.3994395711368854]",1
847,"[3.3786200666935775, 16.761528117217246]",1
848,"[4.58260939316433, -1.226908824509963]",1
849,"[-31.559014961759353, 23.849717183738495]",1
850,"[4.147586329607443, 8.934638837486157]",1
851,"[-12.066306364503552, 3.439632447732195]",1
852,"[-33.78226660006829, 9.015036625766069]",1
853,"[37.84170657595952, 23.232378336937362]",1
854,"[-37.19139485783045, 22.665801839458513]",1
855,"[6.459642038210819, -33.76514289527353]",1
856,"[5.147315029914205, -2.9615772527826123]",1
857,"[2.3204680245698643, 17.240860814376504]",1
858,"[-15.782215959575739, 13.687096663789271]",1
859,"[2.6137814038167533, 22.187983752296404]",1
860,"[-19.790376873340144, 27.5288905697125]",1
861,"[-5.636933129082669, 6.564831316253847]",1
862,"[-26.932728866323426, -28.38918571684667]",1
863,"[-10.607907370208192, 4.341660980729163]",1
864,"[0.5002370960038255, 26.0777658722118]",1
865,"[-35.13321789045336, 3.508955543441711]",1
866,"[-33.05312674930908, 6.954864773324152]",1
867,"[-32.94423201865891, 7.855649394225748]",1
868,"[-18.90581565223518, 37.114331969601984]",1
869,"[-36.18913848885466, 23.38669316128769]",1
870,"[2.8236436862743908, -10.198265890326208]",1
871,"[-36.27083343295123, 29.501045643821474]",1
872,"[15.446434706236861, 34.34235818764511]",1
873,"[-12.97472521350539, 21.666452278132052]",1
874,"[-5.514039658018971, 11.113788066860131]",1
875,"[5.77697733449866, 14.451606619688423]",1
876,"[13.814653697628053, -0.7114556203192609]",1
877,"[5.360875661323945, 14.392984192044889]",1
878,"[-27.02881435554212, 12.87695023334226]",1
879,"[-26.765874083857906, 10.365703126668137]",1
880,"[1.884164604847624, -20.65137636533784]",1
881,"[-10.278482139356472, 28.803753088864916]",1
882,"[-34.85137958897485, 9.313663217098926]",1
883,"[-31.24359418863899, 32.26783652452708]",1
884,"[-33.7053192917955, 12.563680972412225]",1
885,"[-19.582758789535568, -10.194999428217299]",1
886,"[-10.159620698965437, 23.150670402589128]",1
887,"[-19.926396356382728, -18.493665135593854]",1
888,"[-20.030893532722217, 34.55184720095533]",1
889,"[17.826763275375086, -4.8462608630410156]",1
890,"[-16.443464970092172, 40.82663229316367]",1
891,"[25.304758018522087, 22.916582013822527]",1
892,"[-33.26791651810395, -28.12527273549324]",1
893,"[-33.10118181252752, 14.289191523917843]",1
894,"[-0.20196683171962895, -40.186062800292994]",1
895,"[-17.0519152330163, 28.783302555846785]",1
896,"[23.443037997388128, -3.137192348890234]",1
897,"[30.09691128174799, 20.19510664888244]",1
898,"[27.7241855269621, -5.835500479999687]",1
899,"[-17.479464846446106, 40.28879125680103]",1
900,"[15.346545969411611, -35.44057914303343]",1
901,"[-18.416174555829173, 39.575601717169704]",1
902,"[3.161808957267147, 10.610561849075301]",1
903,"[-15.635383083709899, 30.81376678093782]",1
904,"[18.871730462408753, 31.376793839148167]",1
905,"[7.777682329796098, 32.4120335225081]",1
906,"[23.771535543271483, 30.70465851568741]",1
907,"[7.553160519734674, 31.4965620817335]",1
908,"[-16.729726188473403, 10.822799345107812]",1
909,"[2.5207421514356887, 11.73589166577318]",1
910,"[17.883478951074736, -24.24309111233616]",1
911,"[30.339288629152005, -1.5311663160318558]",1
912,"[3.196556124291797, 16.925599867672958]",1
913,"[38.65509331241856, 23.821638788251697]",1
914,"[6.10827934670134, 8.044737377141837]",1
915,"[-0.28715051037178335, 6.272035470610326]",1
916,"[8.449209319563694, 24.042889799237358]",1
917,"[7.76572913717718, 30.354259345887748]",1
918,"[14.932938619268715, 31.721086951367788]",1
919,"[0.4440665406884601, 8.066256355145429]",1
920,"[3.9274542172942066, 22.765415616839064]",1
921,"[4.035453579561143, 20.27264567239868]",1
922,"[21.034557804569182, 0.8887525337028317]",1
923,"[-2.205376727439025, 9.794610209008335]",1
924,"[-2.1015111592062783, 9.901827376902785]",1
925,"[-15.488992579798241, -14.463278406435156]",1
926,"[38.17443653487866, 15.337588601529005]",1
927,"[-16.93786622282347, 29.757950408066794]",1
928,"[-5.884117131145101, 7.411009015338656]",1
929,"[17.46275719333626, -14.054478059661363]",1
930,"[-0.7802948209060693, -43.01240417394866]",1
931,"[8.474013722413765, -0.19157201781909744]",1
932,"[-25.999686621048152, -14.996996650815923]",1
933,"[22.44661344741241, -4.299902513637656]",1
934,"[-6.731579898691205, 5.113305802116152]",1
935,"[-13.217461619312711, -9.0861146993399]",1
936,"[-8.304746470834534, 4.95759193987363]",1
937,"[22.91213352766183, -4.460533142532506]",1
938,"[-6.528830680915081, 6.315299373585525]",1
939,"[33.2332235294852, -10.954558388883271]",1
940,"[13.43630665831107, -38.85208777069217]",1
941,"[37.40222175676752, 6.356949180491663]",1
942,"[26.96753678912877, -17.982555455034316]",1
943,"[44.753340688556335, 2.4768184589094595]",1
944,"[-5.648685764778055, 33.32325803571329]",1
945,"[-7.417102981953194, -32.34386911247137]",1
946,"[-6.036636755409121, -21.83519965115084]",1
947,"[-11.508099985604062, 6.1367127605917196]",1
948,"[-0.7344290502536668, 7.8867462005879245]",1
949,"[-4.4878010471369985, 8.551925507012893]",1
950,"[-33.14653002590333, 14.12221824245031]",1
951,"[10.687213346962873, -22.72601644218458]",1
952,"[27.292217236657173, -5.73295700414508]",1
953,"[5.7199486120173235, -36.41521598880391]",1
954,"[-17.55898021049194, 24.87387377041223]",1
955,"[-2.675610483451412, -7.316882656603274]",1
956,"[-12.676071084051804, -3.925627199625852]",1
957,"[2.573972658128024, -8.11419006651779]",1
958,"[2.892264701233386, 7.438863120870968]",1
959,"[-3.719032784531613, -8.152648183492234]",1
960,"[-2.172909127994524, -10.329074621504361]",1
961,"[-1.2345393186731588, 8.892958323889491]",1
962,"[-32.163393156387734, 1.4203580784153027]",1
963,"[3.0828235460983, -7.499470071807584]",1
964,"[-1.6807170215764526, 6.147061944476565]",1
965,"[-30.62683571007052, -26.342996237537207]",1
966,"[-35.999448970115814, 2.5145792717176616]",1
967,"[-36.25146215904384, 2.7895714456845426]",1
968,"[1.0397096192214121, -21.923738731096183]",1
969,"[28.548491428249044, -16.638585832262812]",1
970,"[3.7206108126679656, -23.888143938497496]",1
971,"[37.77265103288836, 22.174922068179466]",1
972,"[-2.6052548124917543, -42.37883528163005]",1
973,"[-2.665717105337856, 17.58557550473621]",1
974,"[-23.171806840553472, -30.51232336949465]",1
975,"[-21.50016587136595, 2.2908651876420394]",1
976,"[-13.074319551978968, 23.161317940087688]",1
977,"[8.784983826420286, -4.707233822901185]",1
978,"[-16.324869608883684, -13.593271149381026]",1
979,"[-4.5684898198084305, -12.984072979342315]",1
980,"[-4.853520862797698, -12.71430140601101]",1
981,"[-16.111088195930197, -12.582501934159188]",1
982,"[-8.352103276459584, 4.400828339134015]",1
983,"[-17.778166769692188, -14.186876280690383]",1
984,"[27.091725924498043, -2.226321039163924]",1
985,"[-9.874772670641272, -25.38446928609016]",1
986,"[-26.052003831001706, 12.445763237430079]",1
987,"[-19.114833902333395, 14.649811730075342]",1
988,"[-31.584872629359673, 31.0007947489095]",1
989,"[-29.067470752272936, 31.546033261090248]",1
990,"[-28.644117274275928, 30.295598713148387]",1
991,"[-28.48574711253736, -21.984986686552798]",1
992,"[17.050367605715678, 33.572598188425005]",1
993,"[-26.88777601929089, 11.939683078024585]",1
994,"[-29.763769091907157, 4.6063298280319716]",1
995,"[-29.399514066567125, 4.503145485238436]",1
996,"[-28.923664375240964, 4.385456046580616]",1
997,"[-27.89938901544842, 4.398728991696836]",1
998,"[-27.511912957819998, 4.684739319250001]",1
999,"[-27.294914113948277, 9.895812506807768]",1
1000,"[-0.8642969520137918, -43.392657052448996]",2
1001,"[36.13543923419562, 5.773721833607108]",2
1002,"[13.749863326875442, -41.66630754134851]",2
1003,"[-1.7863508024245123, -42.403069230775905]",2
1004,"[36.32438464350451, -11.339334965914285]",2
1005,"[-1.4507975411350278, -42.65505048602899]",2
1006,"[35.51567200621823, 5.376912107677248]",2
1007,"[-1.672848187899679, -42.60560786180211]",2
1008,"[18.125191157023917, -27.095964868559363]",2
1009,"[-31.745078608873264, -12.504420333981543]",2
1010,"[-5.080236242227631, -18.29377465697786]",2
1011,"[-11.06081184327291, 20.830653250490894]",2
1012,"[-31.39113180022106, -7.210331002742742]",2
1013,"[-11.131569364441631, 21.161326802443416]",2
1014,"[-33.87607566552283, 1.9411594811288309]",2
1015,"[-33.387155527507424, 3.2144395746444694]",2
1016,"[-34.34683257557667, 3.1795913830881366]",2
1017,"[-11.364571393897776, 20.82012130347981]",2
1018,"[-34.77502557509678, 8.64580949862291]",2
1019,"[-34.31634385906769, 4.707324921253534]",2
1020,"[-11.496907491690278, 20.994089095528793]",2
1021,"[-32.100217232819574, 3.88362089206614]",2
1022,"[-5.607683220199866, -8.190471431213844]",2
1023,"[2.7906750183764024, -10.618168156503678]",2
1024,"[-32.01337347418154, -30.876008014496502]",2
1025,"[22.490705614355456, 28.80030666587501]",2
1026,"[-33.59130675287695, 1.2914309161440836]",2
1027,"[-7.53183575678906, -8.600911697182644]",2
1028,"[-7.999018025642057, 23.95542029271796]",2
1029,"[-0.344364625739987, -10.866264963784138]",2
1030,"[21.447235797938085, -20.044438599771922]",2
1031,"[9.935171954058346, -23.35280723975833]",2
1032,"[9.923609820062744, -23.203984523658825]",2
1033,"[5.176163513808376, -41.14222708483608]",2
1034,"[6.045200335406795, -40.519885936425254]",2
1035,"[4.986516924354384, -38.75074402133688]",2
1036,"[15.481014346663242, -38.14253794645908]",2
1037,"[-28.750375395588495, -27.890930750845136]",2
1038,"[17.58859595423162, -39.39891389803355]",2
1039,"[-22.907578928203304, -31.66532337717152]",2
1040,"[16.182392445782323, -36.48135189354486]",2
1041,"[30.629162925137756, -21.51930519908663]",2
1042,"[30.15986268031089, -19.015204038906212]",2
1043,"[24.681807214436787, -20.18223522939232]",2
1044,"[24.888297140609282, -18.684011337499534]",2
1045,"[25.221121186940096, -18.45766054409663]",2
1046,"[25.158253481434993, -18.31005441227673]",2
1047,"[24.81521222769985, -17.746280518381678]",2
1048,"[24.733761764835844, -17.04800231075292]",2
1049,"[20.340705628679984, -5.548742387298535]",2
1050,"[19.929823143744887, -5.615477474023453]",2
1051,"[19.02146483356274, -6.0066513202213905]",2
1052,"[7.1413968870067555, -9.44794178626578]",2
1053,"[6.785164828007793, -9.297104940228875]",2
1054,"[7.034133905073977, -8.593936793027352]",2
1055,"[5.57968855919548, -3.4455620180756874]",2
1056,"[18.708055264118784, -7.337396190096443]",2
1057,"[19.511067460946656, -36.52247434997188]",2
1058,"[16.72744947428792, -23.534733668152093]",2
1059,"[31.307484792758345, -15.181786306784128]",2
1060,"[28.67250873088452, -19.259563016006094]",2
1061,"[19.358799269323743, -28.412084794811786]",2
1062,"[19.19596081675624, -27.136028947088185]",2
1063,"[19.06387806273306, -26.546934874395657]",2
1064,"[18.83451200158943, -26.265441239514267]",2
1065,"[18.240641269914253, -26.21770566491549]",2
1066,"[16.76356890500869, -27.22611607741922]",2
1067,"[16.652372843477952, -27.288819895629608]",2
1068,"[16.678918181360903, -27.744942693815467]",2
1069,"[16.525708264679373, -28.253916203206384]",2
1070,"[34.63861717821433, 4.007143382313367]",2
1071,"[29.566522733148766, -20.487696929058554]",2
1072,"[35.654428234369725, 3.5747949555084393]",2
1073,"[17.68110482956261, -35.59718096697031]",2
1074,"[35.65047516524194, 3.4404955692534593]",2
1075,"[23.03421085952124, -22.917863718298463]",2
1076,"[36.5171888784893, 6.943198908288242]",2
1077,"[20.28258534885641, -35.68574934528056]",2
1078,"[-5.641817538729109, 39.53015336256138]",2
1079,"[4.264273088222996, -22.566998920139234]",2
1080,"[31.32273574162781, -9.390220790951076]",2
1081,"[17.490838574859602, -42.05674170538747]",2
1082,"[-19.352483421347426, -18.071196286511302]",2
1083,"[-10.668119514111345, -22.01722463132007]",2
1084,"[35.22464125557951, 1.9253121234287198]",2
1085,"[-6.392258542185791, -9.169099759640543]",2
1086,"[-4.575352957225733, -14.155227156031238]",2
1087,"[-2.1600453950521286, -6.571839969023037]",2
1088,"[-1.5148785537674827, -12.905392998057549]",2
1089,"[6.921096118645922, 0.6572860178601577]",2
1090,"[-0.49278693758303355, -12.516768741890992]",2
1091,"[9.671209979109943, -3.6229158915755924]",2
1092,"[1.411825477596637, -7.281009891130801]",2
1093,"[12.760917964200715, -0.7822614425724148]",2
1094,"[-27.74565170154756, -26.059326053469153]",2
1095,"[12.624836774147642, -1.4736900111884559]",2
1096,"[23.668840997806555, 30.59274193579431]",2
1097,"[13.036423603127133, -2.993635067045677]",2
1098,"[17.140074946681512, -4.917851091429712]",2
1099,"[24.557575635599928, -2.641162760381809]",2
1100,"[31.156969880174056, -10.885237180419946]",2
1101,"[17.931689478149643, -36.59592025865868]",2
1102,"[32.805098745774984, -11.679433608289152]",2
1103,"[21.646613812028743, -18.17659345729529]",2
1104,"[7.325492858498029, 33.17027721579292]",2
1105,"[-3.483439212178754, -20.296674012687106]",2
1106,"[6.484945522912266, 32.82936785113427]",2
1107,"[-8.659829916523808, -25.628291564039095]",2
1108,"[-7.725623063754554, -23.466920362979423]",2
1109,"[-5.7513409732931295, -20.72125365952437]",2
1110,"[-33.93244987980546, 12.650174373361828]",2
1111,"[-10.517602885626278, 21.64674201798519]",2
1112,"[-35.886506726373014, 23.992832741951187]",2
1113,"[-6.840899551015476, -7.563872382346613]",2
1114,"[-2.8111848964021653, 17.376135439989305]",2
1115,"[-38.66686413119474, 23.825572051998307]",2
1116,"[22.576344281907993, 27.410393014832664]",2
1117,"[-10.280348982022284, -25.655372576684464]",2
1118,"[-6.932916123710888, -22.57692140270375]",2
1119,"[-10.519609622943836, 26.039470984874484]",2
1120,"[-33.88455879865753, 23.35773211961396]",2
1121,"[-7.321364111438952, -10.341044512610512]",2
1122,"[-35.292417457703806, 11.422400769159198]",2
1123,"[-36.79986077445894, 19.354678454153536]",2
1124,"[16.846220006339347, -22.178748887580674]",2
1125,"[-34.30161725136184, -24.47026449850435]",2
1126,"[14.74049070675534, 14.585649854736923]",2
1127,"[6.535411262338861, 35.862975849951056]",2
1128,"[32.914038549045024, -15.5175679923904]",2
1129,"[-34.793235156854514, 24.32457678124603]",2
