,embedding,model
1126,"[17.96141436492065, 18.028772710934533]",2
1127,"[22.359092400923366, -17.54157661408943]",2
1128,"[1.924834765221696, 27.31529763669564]",2
1129,"[24.145906536793174, -25.62699191577259]",2
1130,"[-25.27007875227316, 23.56548328561034]",2
1131,"[-22.604169458489284, 29.84706335697191]",2
1132,"[-22.937973975932852, 29.950994389919654]",2
1133,"[-23.457176544354144, 28.506084042957315]",2
1134,"[-21.960287633936645, 25.584598480830792]",2
1135,"[33.38270518045197, 29.145807629944063]",2
1136,"[27.765656270900724, 27.359510402263826]",2
1137,"[9.305676790481462, 35.25871551044756]",2
1138,"[10.941088296272579, 34.93159581135708]",2
1139,"[-2.154927429011542, -28.536347157425126]",2
1140,"[-12.771141109777185, -26.054225036473596]",2
1141,"[0.668875079765186, -10.100034266852585]",2
1142,"[9.834973921264782, -30.30918305132783]",2
1143,"[0.8276696514638244, -32.14366034465695]",2
1144,"[-9.382771884267997, -33.87376762695816]",2
1145,"[-28.804933013089144, 0.1970973574057271]",2
1146,"[-28.57208054130325, -3.679943431808074]",2
1147,"[4.36453300411903, 1.4246049639426859]",2
1148,"[-20.444784479420008, -25.821012721248625]",2
1149,"[20.225923239790944, -9.865278992033307]",2
1150,"[-11.931083257056226, -2.130489426228656]",2
1151,"[-22.170595681477455, 18.55107885827374]",2
1152,"[-5.993801410052164, 32.84945779749692]",2
1153,"[-11.327318635937484, 18.053337655084672]",2
1154,"[-13.843382467684082, 35.888995681008204]",2
1155,"[-15.047369085424144, 34.986229453730395]",2
1156,"[-11.144425805517812, 41.80331566406169]",2
1157,"[-8.075661112351145, 43.11612024672575]",2
1158,"[2.594366810193902, 39.93975903971098]",2
1159,"[-14.824242603138215, 33.9938418915475]",2
1160,"[-3.4316284795267293, 41.499701852955354]",2
1161,"[-13.244586598191725, 17.669061013252342]",2
1162,"[9.211052893771798, 35.92129101864048]",2
1163,"[-13.234788076774901, 15.95613279169666]",2
1164,"[7.2847746265582405, 35.567706994751404]",2
1165,"[9.902613661016952, 33.17871617866644]",2
1166,"[-2.579347218668804, -29.055145741586298]",2
1167,"[15.210789921853188, -13.792828740885282]",2
1168,"[-9.033083515624076, -32.41184388133453]",2
1169,"[24.26093952238901, 2.209083474024151]",2
1170,"[-8.834728466539408, -31.902955206778312]",2
1171,"[16.218511610271065, -10.838189466081191]",2
1172,"[-9.569594842086135, -32.357849361408526]",2
1173,"[15.146956051356563, -13.418762910581298]",2
1174,"[-10.141964344512905, -32.77898415646272]",2
1175,"[-12.63034802313853, -28.11957640003126]",2
1176,"[-13.480775320683398, -26.35319991039229]",2
1177,"[-13.513006866343364, 14.751999501972511]",2
1178,"[-16.006110438465235, 31.153963157236497]",2
1179,"[-7.090012095401432, 33.839336627479305]",2
1180,"[-6.609560595738617, 33.308136036394686]",2
1181,"[3.0676848524005416, 9.765567492107577]",2
1182,"[-10.48012828297902, 18.378255472689776]",2
1183,"[-11.736728195814141, 32.55455387617239]",2
1184,"[-8.274538740765768, 34.52279486979783]",2
1185,"[-4.220466664089086, 40.47678029496649]",2
1186,"[7.799124358978627, 35.41977003217316]",2
1187,"[-5.653040811970807, 37.94972087728138]",2
1188,"[-1.0302645740746355, -5.530713584242549]",2
1189,"[0.2697550445492866, 38.614637973446385]",2
1190,"[-1.6721834437121705, 23.369802409706157]",2
1191,"[37.341389862273914, 6.120743539576648]",2
1192,"[0.22422289410769425, 38.49946624769087]",2
1193,"[-0.2634780251478495, 40.4522819311149]",2
1194,"[31.82187434907048, 27.176233918629283]",2
1195,"[-13.96872726690283, 16.073331253466144]",2
1196,"[-11.981971588366486, 18.066880324341493]",2
1197,"[2.5108816772383116, 39.04911276501063]",2
1198,"[-16.42892082256536, 33.908599710194686]",2
1199,"[2.2946145314991875, 38.99231153414366]",2
1200,"[-18.420892281443166, 31.18014982043578]",2
1201,"[-16.093352356159023, 34.79056037958853]",2
1202,"[32.87424070096201, 24.946239783053574]",2
1203,"[1.4025961422434543, 38.24203438070504]",2
1204,"[1.2019039083968075, 38.742874318953525]",2
1205,"[-4.17788102951426, 33.749899931548605]",2
1206,"[-24.331148070093125, 23.107022802131645]",2
1207,"[1.0844669695114664, -10.332403675900167]",2
1208,"[-2.580014155682061, -30.906575681471875]",2
1209,"[15.015544452416538, -28.76339374813069]",2
1210,"[25.560791596557426, -6.710532442284798]",2
1211,"[14.69966857791849, -18.913483939500747]",2
1212,"[23.19030704090823, -5.5156762295633515]",2
1213,"[15.600630166511063, -19.994938560410027]",2
1214,"[15.534687879809534, -20.106102120202085]",2
1215,"[12.326099578572938, -13.53783975130323]",2
1216,"[20.200059325463783, -22.96449499642832]",2
1217,"[34.01330179066452, -30.239417716054287]",2
1218,"[14.918553047565487, -11.369458720261903]",2
1219,"[17.742431092544134, -4.91722862086035]",2
1220,"[15.556470827058371, -12.469997980607996]",2
1221,"[17.6485482161254, -4.914336494405063]",2
1222,"[26.895885662662746, -27.988873140596187]",2
1223,"[30.87359103497486, -20.42149201165873]",2
1224,"[26.597013745404883, -1.0758163520236124]",2
1225,"[14.747772524528196, -11.492680792829082]",2
1226,"[38.01417948153128, 3.3381839590210576]",2
1227,"[37.93753735932332, 3.2535994169635716]",2
1228,"[6.9359186301782385, -6.351793467912683]",2
1229,"[-3.434262122277832, 39.94422180269606]",2
1230,"[-22.636932787410338, 30.52116037321649]",2
1231,"[32.86877475165607, 28.74378894171481]",2
1232,"[26.62017737934297, 27.326874745110743]",2
1233,"[10.017838892094158, 35.81656282339742]",2
1234,"[7.669379914115609, 39.51107821404328]",2
1235,"[7.330076757401267, -12.932464452820271]",2
1236,"[17.83233552568478, 12.21131660589661]",2
1237,"[25.186145407683014, -23.80228992620851]",2
1238,"[-21.454081589490208, -25.193267062107612]",2
1239,"[-18.064695242767833, 31.320078539488296]",2
1240,"[32.51873438749723, 28.369249624386313]",2
1241,"[-3.1446207480679633, 39.74537812348507]",2
1242,"[24.131040417894145, 30.37445405901877]",2
1243,"[9.854470201416442, 36.488761941711786]",2
1244,"[-19.854941561718846, 29.065043809630126]",2
1245,"[-20.456752539358135, 29.103872074114665]",2
1246,"[-20.931251737976137, 29.228066767715806]",2
1247,"[-21.207750486417208, 29.37379430017311]",2
1248,"[-20.657028267932947, 29.87375381697739]",2
1249,"[-19.20225900897556, 29.381517540658464]",2
1250,"[-16.33305647971506, 30.602040777362554]",2
1251,"[-22.201113183879038, 14.870085465828746]",2
1252,"[-22.552833434953126, 15.196383212227987]",2
1253,"[-22.684643877080475, 15.465376331838716]",2
1254,"[-22.76499283468125, 15.706278811891316]",2
1255,"[-22.856063896777346, 15.962031474194392]",2
1256,"[-22.969243956623057, 16.292279509032976]",2
1257,"[-23.09543489572748, 16.70302357455303]",2
1258,"[-23.13976056201659, 17.001842287168035]",2
1259,"[-23.13197110968399, 17.19894869770509]",2
1260,"[-23.15327262573093, 17.366309579933603]",2
1261,"[-23.21450380344584, 17.531950686542732]",2
1262,"[-23.293970072511534, 17.732490966392827]",2
1263,"[-23.38556676131696, 17.94334051814654]",2
1264,"[-23.48480972772053, 18.15031625734517]",2
1265,"[-23.649916403184985, 18.43941777583505]",2
1266,"[-1.8331995285702452, -30.255396373538684]",2
1267,"[-5.90649302773862, -30.179738941234397]",2
1268,"[-28.68464656336582, -0.3458253228820939]",2
1269,"[-6.993258596966667, -30.031527869257925]",2
1270,"[-28.946010232448476, -7.588041930999419]",2
1271,"[-29.01051616226256, -7.305701263079907]",2
1272,"[-29.093441734663983, -6.2911038988531]",2
1273,"[-28.987319506506616, -7.198896573928686]",2
1274,"[-13.25086762057454, -27.182469128909798]",2
1275,"[22.77987811108449, -1.1107017454404446]",2
1276,"[-28.669881695387165, -8.09471304252264]",2
1277,"[23.681036611074575, 1.14707769251531]",2
1278,"[-21.026259046988315, 4.291269270684947]",2
1279,"[-14.855984134699087, 15.052136455519475]",2
1280,"[-13.409070199388715, 32.646328615760766]",2
1281,"[-5.91485249611931, 34.055636939753114]",2
1282,"[-6.018911470220061, 33.99365483527664]",2
1283,"[32.87337090670729, 23.61991804829816]",2
1284,"[10.128747482898374, 34.1467263851374]",2
1285,"[31.42548328930456, 4.412572811189248]",2
1286,"[-2.1668312368639024, -29.567292390702708]",2
1287,"[30.445524213091065, 4.119769316488366]",2
1288,"[-3.110878698273195, -29.15448754608319]",2
1289,"[29.258398713236016, -0.14680146012715325]",2
1290,"[-6.899686027529302, -28.84639654319854]",2
1291,"[28.85194729054365, 5.5837321677380825]",2
1292,"[-7.678265654080868, -27.041023884791827]",2
1293,"[29.16126815414538, 5.933763431594193]",2
1294,"[-7.5970976529717476, -26.9113924064687]",2
1295,"[22.801628152579497, 34.736637143600085]",2
1296,"[11.948749958083873, -28.84519564467472]",2
1297,"[29.44944419780535, 5.402857739339711]",2
1298,"[-16.27745101436258, 15.553089095062779]",2
1299,"[-4.366175884536206, 38.77673194131206]",2
1300,"[7.566129855771131, 36.76234664683132]",2
1301,"[5.6766404687177126, 38.402221729239415]",2
1302,"[3.0323831500574303, 9.379254629316124]",2
1303,"[-10.802107141665088, 18.133915286184575]",2
1304,"[31.75404260289985, 25.770179916702055]",2
1305,"[10.577230528820786, 35.23462578453507]",2
1306,"[10.549002643726366, 33.79791369862788]",2
1307,"[-9.84369615082116, -3.065349680438206]",2
1308,"[15.921267583903203, -15.118319044241687]",2
1309,"[-6.723455397825667, -29.398260794083534]",2
1310,"[16.040244007032996, -14.210065442922422]",2
1311,"[-9.721497374243722, -30.210697322066]",2
1312,"[16.33249151699052, -14.765758199486262]",2
1313,"[-10.43600366920343, -29.874622803961056]",2
1314,"[-7.681140701217975, -28.16336301004889]",2
1315,"[10.36666780357655, 32.84661920047195]",2
1316,"[10.408698228025116, 33.08099874120349]",2
1317,"[10.496954612304036, 32.35067341019729]",2
1318,"[7.36184028437876, -15.56185451936724]",2
1319,"[16.00001289168081, -11.187766990877966]",2
1320,"[-11.372249444285389, -28.004495298970593]",2
1321,"[-7.478586759421815, -27.486930371003716]",2
1322,"[-9.741939632339351, -3.10078928422647]",2
1323,"[-9.155134501697693, -3.2182011217490674]",2
1324,"[32.506354784563065, 3.0880276549843106]",2
1325,"[10.528475325955, 34.359708265606685]",2
1326,"[3.8085167108412783, 32.818775096039175]",2
1327,"[-2.8886279039171217, 36.21223769536463]",2
1328,"[-3.344429463930316, 36.46296179239931]",2
1329,"[-10.60202553615248, 38.36297726619371]",2
1330,"[-11.148375405665991, 38.48701455144834]",2
1331,"[-11.565123359751293, 38.5869502817651]",2
1332,"[-12.294200689763638, 38.505708804228945]",2
1333,"[-12.94085669645407, 38.87380772511535]",2
1334,"[-14.225700424947915, 38.983655358503924]",2
1335,"[-15.777649790247594, 37.30308864975046]",2
1336,"[-16.211199320113153, 36.53207439714705]",2
1337,"[-15.942196296242766, 37.089694026651316]",2
1338,"[-14.800054536098717, 40.80435021353154]",2
1339,"[-14.770011988542254, 40.553289205105116]",2
1340,"[-14.773101825856033, 40.228800364764794]",2
1341,"[-14.71837311643702, 40.21298320321665]",2
1342,"[-14.301297612937883, 40.66314175409634]",2
1343,"[-14.141587799364942, 39.90478234436384]",2
1344,"[-6.670081289689616, 37.381172301043]",2
1345,"[-5.012873736846329, 42.04923426060254]",2
1346,"[-5.811359594992297, 43.661890284549415]",2
1347,"[-7.124139508321926, 43.599437976393524]",2
1348,"[-8.662248363115149, 38.13651019388052]",2
1349,"[-7.9478378425433505, 39.610351135000535]",2
1350,"[-8.272604714446135, 38.067273726586706]",2
1351,"[-7.428612692727747, 39.52909148476515]",2
1352,"[-8.154425199277952, 36.11750234126318]",2
1353,"[1.6330740921289053, 38.024701901495334]",2
1354,"[-8.14108042443719, 35.29521513439503]",2
1355,"[24.03936112057408, 31.653283828343884]",2
1356,"[-4.457458980368496, 39.324193809227474]",2
1357,"[5.446327520407473, 38.67727097842251]",2
1358,"[10.012563544936269, -28.807030182085196]",2
1359,"[-22.38446175397559, 28.779901065521205]",2
1360,"[-21.604244339923092, 29.167143971192427]",2
1361,"[-22.21100157790896, 17.780385839198768]",2
1362,"[-21.617515720688907, 12.238022986033045]",2
1363,"[14.878384035563831, -32.49559027257196]",2
1364,"[-3.1870281347164964, -31.5241536749114]",2
1365,"[-28.764282753665942, 0.20680787629016284]",2
1366,"[-6.239580015484196, -30.361615113049943]",2
1367,"[-13.75254784610606, -26.10166121073939]",2
1368,"[30.846956185063135, -19.624060871622845]",2
1369,"[-6.139941343433087, -26.90676369897286]",2
1370,"[0.6319685635007201, -29.863065449240178]",2
1371,"[-33.85569994188988, -20.577163565317115]",2
1372,"[-16.227028328706414, 29.892643561192894]",2
1373,"[-14.258075133298238, 13.107473029518323]",2
1374,"[46.14011098153023, 13.760693676588788]",2
1375,"[-10.330354532579918, 43.98847822367365]",2
1376,"[-11.057053609595057, 43.013514688381946]",2
1377,"[-13.53947721468886, 17.17691243856313]",2
1378,"[-6.904145380924577, 41.212364322996706]",2
1379,"[-15.574673771391907, 35.114736785195824]",2
1380,"[-1.211376662038804, 35.88697380305428]",2
1381,"[21.577797925586243, 32.92889376139354]",2
1382,"[-0.5334100723636646, -9.803460921662273]",2
1383,"[-21.908676931866886, 26.651577338038745]",2
1384,"[11.863285481568647, -29.898201882289737]",2
1385,"[-32.49470030554196, 11.02025799142693]",2
1386,"[1.8454025337890465, -10.543784910544517]",2
1387,"[19.6261265037357, -10.462677894331335]",2
1388,"[-13.071711229563853, -28.03957569052586]",2
1389,"[-9.707320436239993, -29.046017735005094]",2
1390,"[21.435819367246303, -28.950030149736182]",2
1391,"[-9.783650815455063, -33.51119137925698]",2
1392,"[15.196025522942845, -12.699712784574563]",2
1393,"[-15.266586624842649, -27.558170787395014]",2
1394,"[12.98124652853852, 0.6924533259023358]",2
1395,"[3.8158480771065086, -3.814481852737488]",2
1396,"[-14.26411155248157, 15.726310871352519]",2
1397,"[31.050604854189395, 27.204699222946946]",2
1398,"[-14.30122689201038, 34.09650172290027]",2
1399,"[31.200272657146925, 27.89564130712392]",2
1400,"[-1.2050492188198754, 40.555631277793566]",2
1401,"[-10.31651335056776, 39.67380389011941]",2
1402,"[-5.399484862216263, 38.06848833140373]",2
1403,"[-4.938709584669427, 31.316675875215328]",2
1404,"[33.62741650603745, 23.621070653049603]",2
1405,"[9.415451710863694, 36.81235845611451]",2
1406,"[-2.572350834782881, 38.01994931591982]",2
1407,"[-4.799269466366334, 33.60814129373908]",2
1408,"[31.44156404656278, 24.46217466115553]",2
1409,"[-2.6321209445105977, -27.914159531423913]",2
1410,"[11.018790213479415, -29.94525723787448]",2
1411,"[-29.571239899404507, 8.604729076144956]",2
1412,"[1.3542072182711962, -10.391627687536275]",2
1413,"[30.061595221945538, -6.942928843723981]",2
1414,"[19.668523354552676, -30.734656945143414]",2
1415,"[-5.214867532490785, -32.617657581111814]",2
1416,"[31.07725220569735, -19.920123784642616]",2
1417,"[-9.26595388015913, -29.832052212227747]",2
1418,"[31.80331641157343, -28.869057000324577]",2
1419,"[-25.596453034423398, -9.407231184024436]",2
1420,"[-23.87031944096408, 19.35846438842828]",2
1421,"[29.482359578723383, 25.09383104545634]",2
1422,"[-16.346591983295355, 10.084148051810402]",2
1423,"[30.383622719520318, 27.787832692685516]",2
1424,"[-1.0319116558153283, 40.35049460337222]",2
1425,"[29.368127271674926, 27.25092275202371]",2
1426,"[-12.143912916681815, -2.1125269306622507]",2
1427,"[-23.879398066002718, 27.06033001263117]",2
1428,"[-22.725309936929182, 27.699585525034106]",2
1429,"[-22.689907295888634, 27.93012725682718]",2
1430,"[-20.96321908262726, 27.123974245099745]",2
1431,"[26.309880322133033, -0.4970599854241762]",2
1432,"[-4.581722506406383, -31.963474466097725]",2
1433,"[0.8634161001568189, -31.200545092676677]",2
1434,"[-11.738903871782762, -50.65500551869436]",2
1435,"[-3.6728422178487743, -31.692572071354395]",2
1436,"[23.467238181861855, -0.037656202907984236]",2
1437,"[-7.475418830539318, -30.41893421465622]",2
1438,"[15.86825149458278, -14.434827856464887]",2
1439,"[-9.081294597641962, -32.7593881238878]",2
1440,"[-8.571414008098474, -32.34620151622691]",2
1441,"[-3.953801142824935, -29.405991599756174]",2
1442,"[-6.030381469355069, -28.492474368259675]",2
1443,"[-11.627604551677951, -28.034561612690243]",2
1444,"[-12.446081922999147, -28.174307658011525]",2
1445,"[11.811784849131763, -15.32554623334173]",2
1446,"[-10.920502840363012, -30.146018026192646]",2
1447,"[-11.2016690806691, -29.316446519813525]",2
1448,"[13.739787692299107, -13.600947619939271]",2
1449,"[-9.948527719115436, -28.877616362761742]",2
1450,"[15.987045244321274, -13.333145962591567]",2
1451,"[-9.175739618814367, -28.325152308851248]",2
1452,"[10.037673543353627, 33.97369175472275]",2
1453,"[24.289642644193606, 34.459480848743006]",2
1454,"[-3.9053049547527117, -27.330069109663008]",2
1455,"[9.531388350827493, 33.79668181111034]",2
1456,"[8.595614799335939, 33.58350598203496]",2
1457,"[-7.513145315010849, 33.345696284645285]",2
1458,"[32.776464577181486, 6.769856193179902]",2
1459,"[-4.92081005956239, 25.382889459319895]",2
1460,"[1.1872851542887126, 38.812150993019955]",2
1461,"[4.242066170182857, 37.253117690361954]",2
1462,"[2.9945542469784936, 39.41382977741973]",2
1463,"[2.8549396413311867, 39.73193273321111]",2
1464,"[-12.617987946353177, 43.49935078865075]",2
1465,"[-12.869988229607724, 39.05700811627567]",2
1466,"[-12.185339773719969, 43.163018449220836]",2
1467,"[-7.994904361801657, 39.3521261907988]",2
1468,"[-9.500827597159851, 38.669205857632775]",2
1469,"[-14.414739185713918, 36.535082332494255]",2
1470,"[-13.791535193743618, 37.56135922464301]",2
1471,"[-14.198347558337536, 39.872786262285125]",2
1472,"[-14.519215440873277, 41.695814995895134]",2
1473,"[-5.764276301902171, 44.089807853890136]",2
1474,"[-5.685687130329023, 44.14424336263388]",2
1475,"[5.675450250212406, 39.518327477331326]",2
1476,"[-11.299654949793092, 43.63651524513553]",2
1477,"[-6.798957693247269, 37.38180221893405]",2
1478,"[-3.786347599262361, 43.182122759637295]",2
1479,"[5.632532528827198, 40.798658452616316]",2
1480,"[-13.549559277947036, 41.092185456037136]",2
1481,"[-7.0971055151222355, 37.03773663486894]",2
1482,"[29.860279849772258, 31.38750023080194]",2
1483,"[-6.5912252475409225, 43.23021976233078]",2
1484,"[29.858910661461756, 30.652552203101195]",2
1485,"[-16.25971912029764, 38.21644234862965]",2
1486,"[31.808546703124275, 28.00981097094958]",2
1487,"[-6.149211519211478, 37.996310035274774]",2
1488,"[32.14233274321748, 28.395020661124594]",2
1489,"[-0.02145193803318909, 40.15487080630239]",2
1490,"[24.705997975796574, 30.569036306957447]",2
1491,"[-2.1312407145836354, 35.743409188400854]",2
1492,"[21.889631050509823, 25.77050030001927]",2
1493,"[0.2800480475566184, 37.925693083399814]",2
1494,"[-1.384315276199345, 37.38764804819159]",2
1495,"[16.66965405609582, -35.070147149562594]",2
1496,"[-22.89076405323102, 27.9096907724066]",2
1497,"[-22.667343793402868, 28.515047643937173]",2
1498,"[-21.704690252971634, 28.5791109964001]",2
1499,"[-24.97054948642478, 19.481080740069455]",2
1500,"[-50.488010086039694, -8.182112591615768]",3
1501,"[5.549052780907453, 4.136129814732166]",3
1502,"[24.375746358572762, 2.8811738145760275]",3
1503,"[-50.673512387145735, -8.396430137549624]",3
1504,"[24.569102863559785, 3.6062308321240417]",3
1505,"[-50.393393803118045, -8.116847369629944]",3
1506,"[5.489584758950549, 2.402073230833174]",3
1507,"[-25.545203339779498, 2.5480399013615336]",3
1508,"[-24.88473492849964, 2.1483591106062354]",3
1509,"[5.814107958980698, 3.9174023581911253]",3
1510,"[-25.27165472470249, 1.971514847128683]",3
1511,"[5.635163577509156, 2.308355457607077]",3
1512,"[-49.69061646597324, -7.760185177334777]",3
1513,"[5.037151063092847, 2.2384468170442227]",3
1514,"[5.754180418831172, 1.3859557743546467]",3
1515,"[-50.592157071197086, 1.1089105000225108]",3
1516,"[-56.22034383421723, -5.435523394565838]",3
1517,"[-57.86116422339379, -7.175432896603594]",3
1518,"[-58.52809315844724, -7.635141078354507]",3
1519,"[-57.51088603392257, -7.679091171649823]",3
1520,"[-58.11837655296482, -7.395182334307114]",3
1521,"[-57.922585761721045, -7.345126000343418]",3
1522,"[-57.771053001183915, -7.180262956729986]",3
1523,"[-57.55589692896749, -6.913626604030958]",3
1524,"[-57.21936918445649, -6.5830318351405195]",3
1525,"[-56.8210240203386, -6.2448315034957735]",3
1526,"[-55.061366526464134, -4.524945847431624]",3
1527,"[-55.81961078678001, -5.8304372357353875]",3
1528,"[-56.16489179863043, -9.143409603567925]",3
1529,"[-56.06794403814963, -9.93170452269647]",3
1530,"[-56.002783675867, -10.428566603544201]",3
1531,"[-55.89776544493217, -10.746639046982382]",3
1532,"[-55.70800427709369, -11.035364842274774]",3
1533,"[-55.3312972553291, -11.20026214853331]",3
1534,"[-54.9209649411838, -11.166484093221943]",3
1535,"[-55.38973118668681, -10.908827567439817]",3
1536,"[-54.67884090897878, -10.956325012616997]",3
1537,"[-55.22838470270477, -10.625628400333465]",3
1538,"[-54.60534362511599, -10.658598812264184]",3
1539,"[-54.4542276133566, -10.579496570988118]",3
1540,"[-55.46814473370352, -10.192399207930169]",3
1541,"[-55.266352099039466, -10.111359231816001]",3
1542,"[-55.40852707495885, -9.892157392633266]",3
1543,"[-54.82058330239795, -10.030544361275117]",3
1544,"[-54.45482462283985, -10.016499598147979]",3
1545,"[-54.45714194764966, -9.858826509119218]",3
1546,"[-55.127827221729234, -9.469431619112099]",3
1547,"[-55.032370378986634, -9.34022929401533]",3
1548,"[-54.3827094544377, -9.390994348445043]",3
1549,"[-54.91470784320188, -9.00673767734207]",3
1550,"[-54.266947509996406, -9.074976757362288]",3
1551,"[-54.79158187477979, -8.666057804524133]",3
1552,"[-54.396380719514106, -8.630311901355125]",3
1553,"[-54.15160990781984, -8.46660669316097]",3
1554,"[-54.54749821622729, -8.10615736562456]",3
1555,"[-54.041144446985406, -8.028159317763661]",3
1556,"[-54.2643034819545, -7.677623278227938]",3
1557,"[-54.14319323311866, -7.449706818229436]",3
1558,"[-53.78215306667501, -7.301601350107459]",3
1559,"[-53.91535297386237, -6.98186585873715]",3
1560,"[-53.875032288690186, -6.718648409188719]",3
1561,"[-53.612873036775895, -6.55241141969748]",3
1562,"[-53.45080016254118, -6.34573488917726]",3
1563,"[-53.62745807307279, -5.984274922643336]",3
1564,"[-53.305185025146216, -5.855383994484128]",3
1565,"[-53.09080300357078, -5.699920648576176]",3
1566,"[-53.239404825673006, -5.345266563105372]",3
1567,"[-53.086835061978746, -5.147711765478555]",3
1568,"[-52.74910339267791, -5.050898145885886]",3
1569,"[-52.8807247558423, -4.709233232100038]",3
1570,"[-52.81989397366058, -4.452147153166421]",3
1571,"[-52.40353288112009, -4.408080693911976]",3
1572,"[-52.521482504483785, -4.055396053866336]",3
1573,"[-52.47743604237427, -3.7952846185851574]",3
1574,"[-52.09967462078627, -3.7545484369371738]",3
1575,"[-51.93724717783013, -3.5652996830556583]",3
1576,"[-52.08377095684738, -3.189063323756802]",3
1577,"[-51.92230401394799, -3.013984025533953]",3
1578,"[-51.516726913239594, -3.0004931395127463]",3
1579,"[-51.67117585382139, -2.6296355141617456]",3
1580,"[-51.60648871880267, -2.3872633912047334]",3
1581,"[-51.150676770621324, -2.3914881521381974]",3
1582,"[-51.064574529381645, -2.163969442191397]",3
1583,"[-51.305981407820475, -1.7948459911887626]",3
1584,"[-51.020806485635504, -1.6773299145187597]",3
1585,"[-50.66261887982755, -1.625210544617946]",3
1586,"[-50.93132878039817, -1.2346211019959121]",3
1587,"[-50.81778881642938, -1.0198939102581879]",3
1588,"[-50.39002208321513, -1.0309577222751853]",3
1589,"[-50.29842515210176, -0.8300182681530781]",3
1590,"[-50.541745917554586, -0.4404465619846171]",3
1591,"[-50.36178250256096, -0.2906447791957355]",3
1592,"[-49.94033268533844, -0.31093687976511697]",3
1593,"[-50.15248614879726, 0.07011170478760151]",3
1594,"[-50.03165071121826, 0.25028896682188617]",3
1595,"[-49.61104259130319, 0.1866878799833475]",3
1596,"[-49.75937730420326, 0.5723322853167156]",3
1597,"[-49.59761361196923, 0.6985779347452998]",3
1598,"[-49.483500923880044, 0.8928200919981634]",3
1599,"[-49.25158294975798, 0.9572284065466309]",3
1600,"[-49.039446177545585, 1.0084678782693188]",3
1601,"[-48.76780368515894, 0.878406091507208]",3
1602,"[-48.51479661336864, 0.9208969641072485]",3
1603,"[-31.840215850545622, -5.276095834681684]",3
1604,"[4.035546730449904, -23.99518323960301]",3
1605,"[23.07483560564233, 34.53586380105972]",3
1606,"[5.294092993001921, 33.02678509865507]",3
1607,"[23.784756401290885, 32.785613970259504]",3
1608,"[5.0608844590976405, 33.33251194297451]",3
1609,"[12.959856672582921, 9.715274272226077]",3
1610,"[30.026821349861947, 31.08461361875796]",3
1611,"[23.767982031372785, 32.708677689377076]",3
1612,"[23.342000392547213, 31.71855220879649]",3
1613,"[22.409993340896552, 29.60057093657804]",3
1614,"[-6.420301307708423, 40.58956386353755]",3
1615,"[30.10651941812056, 31.315806637030615]",3
1616,"[-7.319510579813748, 39.79271205577112]",3
1617,"[-10.976287221060959, 32.70945899870246]",3
1618,"[-1.7365481412066202, 33.04087724149078]",3
1619,"[-1.7615290380701913, 33.121399486532596]",3
1620,"[-0.48539405721914114, 35.66193593430672]",3
1621,"[-3.465722573525811, 31.987827958590184]",3
1622,"[-10.699487363835734, 31.411261309660546]",3
1623,"[-9.762776086758478, 28.99074561431752]",3
1624,"[-30.432528804350227, 18.810549960061458]",3
1625,"[-31.72295042371239, 17.776230673000935]",3
1626,"[-31.972615412841666, 17.27134111766898]",3
1627,"[-24.209775748652586, -22.577416487023832]",3
1628,"[-18.1919520591864, 8.688459453581983]",3
1629,"[-37.28737680203382, -0.4074746941747959]",3
1630,"[-12.750578409013865, -49.67575012996655]",3
1631,"[-12.413255231273169, -49.64312644708244]",3
1632,"[-11.947750800518273, -49.7177742767151]",3
1633,"[-10.655085893970199, -49.84169261441948]",3
1634,"[-33.177090346975234, -19.118678318699935]",3
1635,"[37.13396877720415, -29.09993961605386]",3
1636,"[37.443928822521386, -29.981881254170133]",3
1637,"[36.98256977623843, -28.64791008111285]",3
1638,"[38.5775084023299, -27.493850744528793]",3
1639,"[37.79887180200376, -22.36995454186645]",3
1640,"[32.49534829086484, -10.528891205864163]",3
1641,"[28.624505751788003, -26.325273986473054]",3
1642,"[30.769741395031296, -26.439652273888406]",3
1643,"[32.844038117442835, -10.227108202046017]",3
1644,"[32.082750596456044, -24.83944903470688]",3
1645,"[29.54009923228259, -26.537091700233177]",3
1646,"[36.438538553174325, -20.143891258087148]",3
1647,"[30.05731465472445, -26.044800765893]",3
1648,"[35.79165622369281, -23.745827870516386]",3
1649,"[36.281346189512064, -20.59965510048258]",3
1650,"[28.53665682916639, -26.826624273969813]",3
1651,"[32.53231324325953, -26.441544889154944]",3
1652,"[-2.3425919944439686, -50.00332020355165]",3
1653,"[-26.912235282408915, -22.817563157092096]",3
1654,"[-40.70339892885487, -1.2080982127161668]",3
1655,"[-1.8696171440842329, 17.375012425050006]",3
1656,"[-1.961656825229436, 17.1533205841584]",3
1657,"[-2.463444848710423, 16.32120124858893]",3
1658,"[-2.4869582264733547, 16.294158376890337]",3
1659,"[-2.8549785623869663, 15.919344956093198]",3
1660,"[-2.7255231030756555, 15.91368803720271]",3
1661,"[-34.36780959474189, 3.839506096703484]",3
1662,"[-34.41771172679394, 3.8175414297984434]",3
1663,"[-34.755941099966684, 3.4497227022261394]",3
1664,"[-39.8223754841269, -0.6725349822141768]",3
1665,"[7.7489115558850825, 1.113752320407289]",3
1666,"[-40.372380519822876, -7.156938698648931]",3
